5000,0.215,0.825,0.173001204933897,6.37253170235635,-31145.5389672863,-31148.7252331375
6000,0.215,0.825,0.000168667286172063,22.376074874308,-37168.8851243549,-37180.073161792
7000,0.215,0.825,0.0173748291615083,11.9968333014549,-43437.6977395546,-43443.6961562053
8000,0.215,0.825,0.11398418836152,7.44889160469756,-49827.648445645,-49831.3728914473
10000,0.215,0.825,0.0125742649393443,12.7481465049641,-62175.6988818061,-62182.0729550586
50,0.215,0.825,0.525218826206505,3.19821795253279,-290.491525852021,-292.090634828287
100,0.215,0.825,0.254469429194684,5.33660800319558,-585.579116608851,-588.247420610449
200,0.215,0.825,0.509081912361316,3.29905554475272,-1283.34201503734,-1284.99154280972
300,0.215,0.825,0.260252272580969,5.27472546980334,-1856.8528337797,-1859.49019651461
400,0.215,0.825,0.774500156734643,1.78896767255083,-2564.28537073294,-2565.17985456922
500,0.215,0.825,0.95558660859363,0.664893828833556,-3132.70423145052,-3133.03667836494
1000,0.215,0.825,0.163935555878974,6.51359891421089,-6275.14970204403,-6278.40650150114
2000,0.215,0.825,0.0725137670585372,8.57949958187601,-12425.6962368862,-12429.9859866772
4000,0.215,0.825,0.199119531359498,6.00038489185681,-24840.8939177257,-24843.8941101716
5000,0.215,0.825,0.278450516891592,5.08736180506094,-31001.3594599919,-31003.9031408945
6000,0.215,0.825,0.0432069936442868,9.84021503473923,-37195.7733413832,-37200.6934489006
7000,0.215,0.825,0.0394644406265611,10.0578475289076,-43368.298528856,-43373.3274526204
8000,0.215,0.825,0.0712444429793747,8.62303138332209,-49673.2650847034,-49677.5766003951
10000,0.215,0.825,0.258869205923986,5.28941763659532,-62014.4782152486,-62017.1229240669
50,0.215,0.825,0.845596843302062,1.39192745535729,-285.738043657874,-286.434007385553
100,0.215,0.825,0.923301185014355,0.908756669372679,-609.528316106568,-609.982694441255
200,0.215,0.825,0.138529857233797,6.95045265453155,-1238.71175302067,-1242.18697934794
300,0.215,0.825,0.0445922857160463,9.76421986024798,-1854.51660938539,-1859.39871931551
400,0.215,0.825,0.967131227084145,0.562566064185376,-2473.87398576704,-2474.15526879913
500,0.215,0.825,0.694045073230624,2.22724186318464,-3128.18951944139,-3129.30314037298
1000,0.215,0.825,0.15183496168238,6.71333774293817,-6174.2919217753,-6177.64859064677
2000,0.215,0.825,0.276425673480252,5.10768560853103,-12201.2750552457,-12203.8288980499
4000,0.215,0.825,0.0739610298258386,8.53073596827016,-24707.0336781644,-24711.2990461485
5000,0.215,0.825,0.00615907351825599,14.386248413568,-31165.8795405026,-31173.0726647094
6000,0.215,0.825,0.000615895500318904,19.5382312484289,-37194.8947801478,-37204.663895772
7000,0.215,0.825,0.0316866773801392,10.5819500594662,-43148.1030975703,-43153.3940726
8000,0.215,0.825,0.113194976625637,7.46651409976766,-49438.3597983146,-49442.0930553645
10000,0.215,0.825,0.0849283783347233,8.18802578620671,-61486.5273595025,-61490.6213723956
50,0.215,0.825,0.550834903030782,3.04191976003392,-332.404272634192,-333.925232514209
100,0.215,0.825,0.132660934436101,7.06174704512023,-601.98917941104,-605.5200529336
200,0.215,0.825,0.466286265731865,3.5768732301517,-1256.62532669493,-1258.41376331001
300,0.215,0.825,0.385532348073513,4.15425265770773,-1841.33858983477,-1843.41571616362
400,0.215,0.825,0.737310924507462,1.99156219889028,-2442.53778358902,-2443.53356468847
500,0.215,0.825,0.994396862880202,0.219573971614409,-3119.20232187425,-3119.31210886006
1000,0.215,0.825,0.140377311179886,6.91631362269072,-6229.2781831802,-6232.73633999154
2000,0.215,0.825,0.803016301549734,1.63207363882611,-12426.7740419275,-12427.590078747
4000,0.215,0.825,0.628694059369424,2.58944483650703,-24751.0583381954,-24752.3530606136
5000,0.215,0.825,0.00100233970841738,18.4616467310698,-30831.7875062345,-30841.0183296
6000,0.215,0.825,0.581394234572484,2.86073903659417,-36918.7528057415,-36920.1831752598
7000,0.215,0.825,0.161376224633756,6.55470130527101,-43440.0706921013,-43443.348042754
8000,0.215,0.825,0.000110514936310996,23.2956937371491,-49333.9824601745,-49345.6303070431
10000,0.215,0.825,0.000502240427518875,19.9875187959988,-62210.1257189901,-62220.1194783881
50,0.215,0.825,0.0391585054246076,10.0765044650204,-309.923456702143,-314.961708934653
100,0.215,0.825,0.723548462502508,2.0663947195294,-632.011565356896,-633.044762716661
200,0.215,0.825,0.108998566257064,7.56217773513708,-1282.99502549399,-1286.77611436156
300,0.215,0.825,0.898196978292646,1.07513502682332,-1864.55456161843,-1865.09212913184
400,0.215,0.825,0.744457925935845,1.95270263466318,-2487.69342277129,-2488.66977408862
500,0.215,0.825,0.269073116380473,5.18256225382538,-3068.51996056005,-3071.11124168697
1000,0.215,0.825,0.640095096982114,2.5253903775847,-6093.00127064865,-6094.26396583744
2000,0.215,0.825,0.00190353256517206,17.0342761063584,-12375.1144173504,-12383.6315554035
4000,0.215,0.825,0.04623576096963,9.67694122976536,-24912.5711986241,-24917.409669239
5000,0.215,0.825,0.640777865988767,2.52156828985608,-31200.187983643,-31201.448767788
6000,0.215,0.825,0.00015782320877735,22.5208209913253,-37405.7207438356,-37416.9811543312
7000,0.215,0.825,0.0103678364097045,13.1935401723604,-43243.1068920082,-43249.7036620944
8000,0.215,0.825,0.650255273782233,2.4686660500156,-49566.3085911819,-49567.5429242069
10000,0.215,0.825,0.12064520778558,7.30450555686548,-61819.6700432722,-61823.3222960507
50,0.215,0.825,0.422154059163738,3.88240795087108,-310.748382791291,-312.689586766726
100,0.215,0.825,0.493061757871892,3.4011835283668,-635.423493097404,-637.124084861587
200,0.215,0.825,0.909779555245356,1.00010837953914,-1249.73590353076,-1250.23595772053
300,0.215,0.825,0.855769077033018,1.33290162217236,-1808.50053046798,-1809.16698127906
400,0.215,0.825,0.768264642327716,1.82303897626662,-2503.61137391781,-2504.52289340595
500,0.215,0.825,0.188200884813504,6.1503077025709,-3083.04236816781,-3086.11752201909
1000,0.215,0.825,0.191066867295507,6.11021903332221,-6135.89173552369,-6138.94684504035
2000,0.215,0.825,0.249879311144352,5.38659341902166,-12121.1245679974,-12123.8178647069
4000,0.215,0.825,0.00198850534162419,16.9366478181109,-24593.6618278619,-24602.1301517709
5000,0.215,0.825,0.0631664239368934,8.91860725302831,-30907.2519756231,-30911.7112792496
6000,0.215,0.825,0.75443283789734,1.89843307013507,-37558.2795031658,-37559.2287197008
7000,0.215,0.825,0.183511030293042,6.21710177347995,-43323.7232826756,-43326.8318335623
8000,0.215,0.825,0.151118363541,6.72561540703464,-49790.381130382,-49793.7439380856
10000,0.215,0.825,0.368481657528369,4.28759003963205,-61987.2786877286,-61989.4224827484
50,0.215,0.825,0.0258055182431607,11.0684397808081,-300.986462350484,-306.520682240888
100,0.215,0.825,0.0183864967145482,11.8646710640533,-635.000842703156,-640.933178235182
200,0.215,0.825,0.570064479635429,2.92729930150017,-1186.77838025478,-1188.24202990553
300,0.215,0.825,0.0673862765599205,8.76000557122279,-1881.68578002871,-1886.06578281432
400,0.215,0.825,0.802121764864075,1.63703040032669,-2463.69631195846,-2464.51482715863
500,0.215,0.825,0.678273074989731,2.31371540235978,-3049.58534017099,-3050.74219787217
1000,0.215,0.825,0.87549340996507,1.21578219489311,-6239.20167741923,-6239.80956851668
2000,0.215,0.825,0.383810414429088,4.16750873023557,-12514.375870304,-12516.4596246691
4000,0.215,0.825,0.0887085328947621,8.07951415329444,-24769.7112559157,-24773.7510129923
5000,0.215,0.825,0.667329413066895,2.37400819530012,-30966.6876432537,-30967.8746473514
6000,0.215,0.825,0.0738906383822731,8.53308676202141,-37155.8802344379,-37160.1467778189
7000,0.215,0.825,0.135049876862217,7.01590929170197,-43460.1344340579,-43463.6423887038
8000,0.215,0.825,0.200876249093592,5.97695050451148,-49567.0127143235,-49570.0011895758
10000,0.215,0.825,0.0165873644539955,12.1049911788723,-61771.2374429832,-61777.2899385726
50,0.215,0.825,0.884068264154422,1.16351537004141,-291.724174537914,-292.305932222935
100,0.215,0.825,0.00498362294059515,14.8677034587956,-587.892299908473,-595.326151637871
200,0.215,0.825,0.531633230649875,3.15866365425381,-1232.97123455834,-1234.55056638546
300,0.215,0.825,0.883203319507688,1.16883053676156,-1799.41376717439,-1799.99818244277
400,0.215,0.825,0.0308936872461319,10.6421920547318,-2476.55793236725,-2481.87902839461
500,0.215,0.825,0.823454314354785,1.51796604374431,-3036.81594499392,-3037.57492801579
1000,0.215,0.825,0.173732701657751,6.36144220504139,-6202.55362712713,-6205.73434822965
2000,0.215,0.825,0.0725534685830079,8.57814966359729,-12515.3620317517,-12519.6511065835
4000,0.215,0.825,0.492476321093593,3.40495609019854,-24862.5539680001,-24864.2564460452
5000,0.215,0.825,0.0290930457137873,10.784719145413,-31090.8865623555,-31096.2789219282
6000,0.215,0.825,0.0452508944225487,9.72887961099332,-37254.1417639551,-37259.0062037606
7000,0.215,0.825,0.00104116328962136,18.3773909214942,-43635.1140109232,-43644.3027063839
8000,0.215,0.825,0.347161965224167,4.46129190325155,-49570.5159332682,-49572.7465792198
10000,0.215,0.825,0.00501667286893288,14.8527046314703,-61926.5526526015,-61933.9790049173
50,0.215,0.825,0.711158705744417,2.13383703895931,-314.705565025512,-315.772483544992
100,0.215,0.825,0.15819457259924,6.6066304881731,-642.537268223266,-645.840583467353
200,0.215,0.825,0.623765229127183,2.61727937671412,-1221.6439956058,-1222.95263529416
300,0.215,0.825,0.423236050678546,3.87464854259224,-1806.82285638637,-1808.76018065767
400,0.215,0.825,0.959807938433434,0.628819786069471,-2413.20719703506,-2413.5216069281
500,0.215,0.825,0.305032747560023,4.83145256848184,-3094.12874744784,-3096.54447373208
1000,0.215,0.825,0.834564706876395,1.45509629102344,-6166.58979381219,-6167.3173419577
2000,0.215,0.825,0.615183951167934,2.66596129045138,-12472.9085106827,-12474.2414913279
4000,0.215,0.825,0.0630060882436018,8.92482979957276,-24913.4645772783,-24917.9269921781
5000,0.215,0.825,0.894812434646,1.09659270176053,-30957.0656698296,-30957.6139661805
6000,0.215,0.825,0.102243757585508,7.7236107668723,-37133.2970906597,-37137.1588960431
7000,0.215,0.825,0.0092508150109788,13.4557558439701,-43400.1811595831,-43406.9090375051
8000,0.215,0.825,0.196456176072883,6.03626669752703,-49553.6967852559,-49556.7149186046
10000,0.215,0.825,0.119852348194606,7.32129910598451,-61932.9579301999,-61936.6185797529
50,0.215,0.825,0.784044754170977,1.73667789980698,-316.251962068449,-317.120301018352
100,0.215,0.825,0.0360897776308429,10.2718057071997,-578.667598129887,-583.803500983487
200,0.215,0.825,0.975637778978188,0.477673230617711,-1186.55929137126,-1186.79812798657
300,0.215,0.825,0.438415947707311,3.76728168992122,-1840.81810216804,-1842.701743013
400,0.215,0.825,0.360001655082806,4.35570442885091,-2501.48248579265,-2503.66033800707
500,0.215,0.825,0.905326902826241,1.02926215805655,-3137.69122299697,-3138.205854076
1000,0.215,0.825,0.550846569472438,3.04184955107667,-6115.9708074098,-6117.49173218534
2000,0.215,0.825,0.492598667854344,3.40416744358299,-12267.3797846002,-12269.081868322
4000,0.215,0.825,0.704099580594471,2.17232206886547,-24873.3306736203,-24874.4168346548
5000,0.215,0.825,0.0981472198451679,7.82643049697072,-31080.7793030879,-31084.6925183364
6000,0.215,0.825,0.00240175137042349,16.5138589468115,-37076.8515239763,-37085.1084534497
7000,0.215,0.825,0.193906316075297,6.07102752770879,-43073.3199004539,-43076.3554142178
8000,0.215,0.825,0.0263405910485438,11.0199612470315,-49524.3472630728,-49529.8572436964
10000,0.215,0.825,0.00957557381123738,13.3764609325299,-62308.9683506993,-62315.6565811656
50,0.215,0.825,0.81830803153209,1.54686903910863,-289.194622326146,-289.9680568457
100,0.215,0.825,0.261694748108862,5.25947325982906,-615.819915017413,-618.449651647327
200,0.215,0.825,0.367291521420559,4.29707490990268,-1209.37711290129,-1211.52565035624
300,0.215,0.825,0.197045652276102,6.02828790363083,-1788.03066089375,-1791.04480484556
400,0.215,0.825,0.476751188591113,3.5074188530325,-2517.90214172997,-2519.65585115649
500,0.215,0.825,0.0900127960938404,8.04308024849524,-3086.48379471475,-3090.505334839
1000,0.215,0.825,0.00228997053050136,16.6206843486107,-6256.73995682261,-6265.05029899691
2000,0.215,0.825,0.0611122551093764,8.99948898755611,-12303.2785287831,-12307.7782732769
4000,0.215,0.825,0.224697408926765,5.67587025059765,-24807.7872887142,-24810.6252238395
5000,0.215,0.825,0.01345356894228,12.5916224799803,-30781.3504897814,-30787.6463010214
6000,0.215,0.825,0.496010313701868,3.38222734119336,-37272.782769986,-37274.4738836566
7000,0.215,0.825,0.176329659831078,6.32240911677945,-43526.8250278924,-43529.9862324508
8000,0.215,0.825,0.0269155610142622,10.9689181756112,-49844.4608294774,-49849.9452885652
10000,0.215,0.825,0.00272979592700477,16.2265175745997,-61880.8587540388,-61888.9720128261
50,0.215,0.825,0.147814196936651,6.78292250129766,-294.785786724532,-298.17724797518
100,0.215,0.825,0.871143254660392,1.24195868848574,-643.039333555164,-643.660312899407
200,0.215,0.825,0.338197514565386,4.53687423209249,-1273.57993881415,-1275.8483759302
300,0.215,0.825,0.86687876531707,1.26741817722541,-1841.37573982464,-1842.00944891325
400,0.215,0.825,0.545864206223285,3.07191109847918,-2439.88773343034,-2441.42368897958
500,0.215,0.825,0.806186815388565,1.61448269580342,-3095.21832737999,-3096.02556872789
1000,0.215,0.825,0.910376685952535,0.996166693475971,-6224.81761755967,-6225.31570090641
2000,0.215,0.825,0.119301305641563,7.33303139026248,-12311.8217652602,-12315.4882809553
4000,0.215,0.825,0.887682827058289,1.14119167898025,-24966.5977019978,-24967.1682978372
5000,0.215,0.825,0.217288371355698,5.76637161777035,-31186.8978060619,-31189.7809918708
6000,0.215,0.825,0.412270230479875,3.95397689306992,-36936.0807542585,-36938.057742705
7000,0.215,0.825,0.206619711116623,5.9015823527443,-43360.5186235193,-43363.4694146957
8000,0.215,0.825,0.0139908160657861,12.5008250550454,-49885.6413220726,-49891.8917346002
10000,0.215,0.825,0.0761467289672369,8.45877454028232,-62063.1550696041,-62067.3844568743
50,0.215,0.825,0.664484710434734,2.3897261477681,-296.992087773861,-298.186950847745
100,0.215,0.825,0.577737077312403,2.88214970659396,-635.626100186586,-637.067175039883
200,0.215,0.825,0.455413585755707,3.65017850074264,-1222.0125924845,-1223.83768173487
300,0.215,0.825,0.0299169330017912,10.7184788397749,-1843.06364337267,-1848.42288279255
400,0.215,0.825,0.0129527942166799,12.679496588351,-2490.45437676779,-2496.79412506196
500,0.215,0.825,0.814135458282166,1.57021342507323,-3020.39031283475,-3021.17541954729
1000,0.215,0.825,0.202816559911945,5.951277583501,-6132.16641988218,-6135.14205867393
2000,0.215,0.825,0.119409876339478,7.33071584237769,-12277.4027780868,-12281.068136008
4000,0.215,0.825,0.00107320694691131,18.3101556501497,-24514.4033899834,-24523.5584678085
5000,0.215,0.825,0.511021979244806,3.28682781026146,-30810.5290990145,-30812.1725129197
6000,0.215,0.825,0.0147395858207778,12.3797901385115,-37350.6315945363,-37356.8214896056
7000,0.215,0.825,0.594834265744713,2.78263302857522,-43368.0910947223,-43369.4824112366
8000,0.215,0.825,5.09351546497524e-05,24.9733162423072,-49555.54705811,-49568.0337162312
10000,0.215,0.825,1.90944581166952e-05,27.0864772011846,-62422.4337395136,-62435.9769781142
50,0.215,0.825,0.179012217142214,6.28262892827593,-306.697532559586,-309.838847023724
100,0.215,0.825,0.0783605152132755,8.38784946591795,-616.141979609989,-620.335904342948
200,0.215,0.825,0.532434429558234,3.1537433013541,-1219.39774090894,-1220.97461255962
300,0.215,0.825,0.824507514756753,1.51203492427385,-1866.4745189144,-1867.23053637654
400,0.215,0.825,0.198590167063808,6.00748257022951,-2408.79939545465,-2411.80313673977
500,0.215,0.825,0.376804050533415,4.22192396944502,-3079.44711370246,-3081.55807568718
1000,0.215,0.825,0.0116089773379566,12.9327758148083,-6260.05525222422,-6266.52164013162
2000,0.215,0.825,0.338907295539802,4.53083153886473,-12516.8652264881,-12519.1306422575
4000,0.215,0.825,0.310218395542132,4.78371197730303,-25113.6522874283,-25116.0441434169
5000,0.215,0.825,0.327517075168539,4.62906263825425,-31192.6423058024,-31194.9568371215
6000,0.215,0.825,0.317544338260631,4.71737669450522,-37373.6778408516,-37376.0365291989
7000,0.215,0.825,0.111923504073532,7.4951464572805,-43287.7923591957,-43291.5399324243
8000,0.215,0.825,0.019504545188253,11.7265909390553,-49818.7954609439,-49824.6587564134
10000,0.215,0.825,0.020236579329371,11.6402880944806,-62106.8908472429,-62112.7109912901
50,0.215,0.825,0.113394237628627,7.46205401829343,-311.221312498176,-314.952339507322
100,0.215,0.825,0.40538094187885,4.00462014723871,-661.016944000734,-663.019254074353
200,0.215,0.825,0.790656258328879,1.700337816721,-1204.6122023673,-1205.46237127566
300,0.215,0.825,0.220227656752749,5.73014878861113,-1831.38156734349,-1834.2466417378
400,0.215,0.825,0.386900107630326,4.14375552568254,-2542.96361396855,-2545.0354917314
500,0.215,0.825,0.116625204164679,7.39073183253731,-3093.78861605327,-3097.48398196954
1000,0.215,0.825,0.806809392114685,1.61102417863549,-6277.36560574089,-6278.17111783021
2000,0.215,0.825,0.135972603484513,6.99840375884742,-12391.0704354715,-12394.5696373509
4000,0.215,0.825,0.113777395227346,7.45349816277303,-24567.3140081152,-24571.0407571966
5000,0.215,0.825,0.0563024200311871,9.19947495577071,-31078.6198631678,-31083.2196006457
6000,0.215,0.825,0.450289464864185,3.68514993607823,-37442.7091484594,-37444.5517234274
7000,0.215,0.825,0.897687402690901,1.07837816856045,-43524.2808787776,-43524.8200678619
8000,0.215,0.825,0.328289853774625,4.62231123617676,-49695.4871647846,-49697.7983204027
10000,0.215,0.825,0.0272445577663382,10.9401835758472,-62258.8875470637,-62264.3576388516
50,0.215,0.825,0.998110394034914,0.125543410021464,-307.271078385976,-307.333850090987
100,0.215,0.825,0.787464242143949,1.71789622695997,-639.359755875003,-640.218703988483
200,0.215,0.825,0.563149119946078,2.96827110351387,-1236.99597665544,-1238.48011220719
300,0.215,0.825,0.157772874519307,6.61358424648415,-1919.91393261332,-1923.22072473657
400,0.215,0.825,0.45481366803817,3.65425853779652,-2526.44219394195,-2528.26932321085
500,0.215,0.825,0.83181200448683,1.47073748432013,-3074.1087043015,-3074.84407304366
1000,0.215,0.825,0.797393792156369,1.66318471888553,-6144.2426354186,-6145.07422777804
2000,0.215,0.825,0.0783814792116767,8.38718690309179,-12482.3396383665,-12486.533231818
4000,0.215,0.825,0.00671913228995234,14.1878158545223,-24788.2896147921,-24795.3835227194
5000,0.215,0.825,0.189483514425715,6.13229962650075,-31001.9131652751,-31004.9793150884
6000,0.215,0.825,0.00586459924643594,14.4978022463474,-37240.44980034,-37247.6987014632
7000,0.215,0.825,0.0626185813766783,8.93993106632843,-43617.7105559926,-43622.1805215258
8000,0.215,0.825,0.131245277052831,7.08926943302504,-49727.5312390381,-49731.0758737546
10000,0.215,0.825,0.00840483865769699,13.6758427540481,-62169.431807372,-62176.269728749
50,0.215,0.825,0.098940840970769,7.80620208919788,-293.711021026093,-297.614122070692
100,0.215,0.825,0.471189869494402,3.5441978161216,-602.825274474671,-604.597373382732
200,0.215,0.825,0.481663040515287,3.47517516881953,-1238.82426209486,-1240.56184967927
300,0.215,0.825,0.441443516136531,3.74619015131611,-1882.70522485146,-1884.57831992712
400,0.215,0.825,0.975337705377488,0.480855843341487,-2456.31705659098,-2456.55748451265
500,0.215,0.825,0.824895983210829,1.509845827346,-3143.82308535793,-3144.57800827161
1000,0.215,0.825,0.459741244909804,3.62085675676644,-6173.75048454034,-6175.56091291873
2000,0.215,0.825,0.697990586239585,2.20567418483552,-12373.6925226799,-12374.7953597723
4000,0.215,0.825,0.364509894123792,4.31933758685773,-24758.4483792887,-24760.6080480821
5000,0.215,0.825,0.878789426380709,1.19580126993242,-30990.5239032996,-30991.1218039345
6000,0.215,0.825,0.0085331445906756,13.6411050892639,-37174.3136020671,-37181.1341546117
7000,0.215,0.825,0.855338154948768,1.33541906728351,-43279.7512340884,-43280.4189436221
8000,0.215,0.825,0.0467563754957017,9.64991225130507,-48996.8846169208,-49001.7095730464
10000,0.215,0.825,0.000397116940044919,20.503617291135,-62205.1020844237,-62215.3538930693
50,0.215,0.825,0.352422849864574,4.41765979962884,-313.941581687921,-316.150411587735
100,0.215,0.825,0.0361657296610056,10.2667821937314,-639.440106756465,-644.573497853331
200,0.215,0.825,0.22980590763604,5.61498104577913,-1256.6591268358,-1259.46661735869
300,0.215,0.825,0.310506356518375,4.78108030261592,-1812.95938628547,-1815.34992643678
400,0.215,0.825,0.829040750892351,1.48643974717743,-2498.61081336759,-2499.35403324117
500,0.215,0.825,0.0826704257190761,8.25502872411562,-3005.26391363072,-3009.39142799278
1000,0.215,0.825,0.674997726253522,2.33173288466787,-6143.40421862838,-6144.57008507072
2000,0.215,0.825,0.389186642764626,4.12627044628971,-12316.141001766,-12318.2041369892
4000,0.215,0.825,0.176049531058143,6.3265945409803,-24570.3615831277,-24573.5248803982
5000,0.215,0.825,0.20715569021269,5.89464404310274,-30947.2988572527,-30950.2461792743
6000,0.215,0.825,0.000224308299978604,21.7542028163152,-36991.4777494272,-37002.3548508354
7000,0.215,0.825,0.00157553715009375,17.4563730304799,-43703.8252538427,-43712.5534403579
8000,0.215,0.825,0.027183348669452,10.9455040952016,-49448.9174700036,-49454.3902220512
10000,0.215,0.825,0.00392525702484626,15.4082398251921,-62314.9103706041,-62322.6144905167
50,0.215,0.825,0.196711735207043,6.03280499042717,-311.194175574849,-314.210578070063
100,0.215,0.825,0.339118363657939,4.52903658442165,-621.163617872865,-623.428136165075
200,0.215,0.825,0.381162789522141,4.18798072726986,-1263.80312293146,-1265.89711329509
300,0.215,0.825,0.142940842215507,6.86961793140017,-1827.6948894565,-1831.1296984222
400,0.215,0.825,0.316193079254955,4.72951681219365,-2497.14879063416,-2499.51354904025
500,0.215,0.825,0.378355178442497,4.20981005348403,-3084.16154576704,-3086.26645079379
1000,0.215,0.825,0.122599941834477,7.26353442513391,-6067.95036824231,-6071.58213545488
2000,0.215,0.825,0.404018027221146,4.01471519889674,-12418.2257725143,-12420.2331301137
4000,0.215,0.825,0.0574126796746181,9.15190683893161,-24904.024243367,-24908.6001967865
5000,0.215,0.825,0.148308889336148,6.77426866462338,-30893.2364727135,-30896.6236070458
6000,0.215,0.825,0.361961353990479,4.3398522149073,-37014.4021049722,-37016.5720310797
7000,0.215,0.825,0.0648289926077668,8.85495337231259,-43480.4461012481,-43484.8735779342
8000,0.215,0.825,0.0149088606615451,12.3532587940717,-49679.7320582082,-49685.9086876052
10000,0.215,0.825,0.0458146364800695,9.6990189437638,-61892.5463130442,-61897.3958225161
50,0.215,0.825,0.918458558416631,0.942005844802566,-276.348869266068,-276.819872188469
100,0.215,0.825,0.762957269144562,1.85199403640127,-620.864173890744,-621.790170908945
200,0.215,0.825,0.097860399829151,7.83377880549824,-1198.57891383872,-1202.49580324147
300,0.215,0.825,0.31056733188185,4.7805233072645,-1820.22366694101,-1822.61392859464
400,0.215,0.825,0.697570036103643,2.2079720038264,-2462.71397453469,-2463.81796053661
500,0.215,0.825,0.295834780247171,4.91781343323692,-3103.44229469923,-3105.90120141585
1000,0.215,0.825,0.575430241416092,2.89569107423267,-6141.08826985592,-6142.53611539304
2000,0.215,0.825,0.85915718442242,1.31305213503219,-12503.534247777,-12504.1907738445
4000,0.215,0.825,0.141020049654566,6.90453298694774,-25087.6783175317,-25091.1305840252
5000,0.215,0.825,0.338257014195051,4.53636729221034,-30922.67597585,-30924.9441594961
6000,0.215,0.825,0.0124433550403704,12.772358188362,-37339.9603042596,-37346.3464833537
7000,0.215,0.825,0.000133891026725955,22.8786981674784,-43440.9011208146,-43452.3404698984
8000,0.215,0.825,0.199358460034335,5.99718684596883,-49633.9882070311,-49636.9868004541
10000,0.215,0.825,0.0110038137190871,13.0563292729203,-62207.2604807343,-62213.7886453708
50,0.215,0.825,0.668211829093795,2.36913652973146,-317.664449622574,-318.84901788744
100,0.215,0.825,0.43793076016354,3.77067145079832,-619.098433747524,-620.983769472924
200,0.215,0.825,0.48234271602591,3.47073085329657,-1211.2717891377,-1213.00715456435
300,0.215,0.825,0.39913038955681,4.05112992683689,-1846.5789782921,-1848.60454325552
400,0.215,0.825,0.831862009867609,1.47045374518257,-2474.50312189242,-2475.23834876501
500,0.215,0.825,0.884506077250113,1.16082109800027,-3116.0284661368,-3116.6088766858
1000,0.215,0.825,0.327332311062656,4.63067875369597,-6298.705403274,-6301.02074265084
2000,0.215,0.825,0.242579681894143,5.46774072863991,-12315.8817208205,-12318.6155911848
4000,0.215,0.825,0.89677221816799,1.08419152531133,-24644.4019717169,-24644.9440674796
5000,0.215,0.825,0.371618454614487,4.26270538358222,-31013.8407449383,-31015.9720976301
6000,0.215,0.825,0.0896173412490883,8.05407445423771,-37248.1893003446,-37252.2163375717
7000,0.215,0.825,0.0382757407324085,10.1311340238753,-43656.9075127636,-43661.9730797756
8000,0.215,0.825,0.0179218736512546,11.9244673468347,-49872.3414197082,-49878.3036533816
10000,0.215,0.825,0.231219941858286,5.59833596629323,-61756.0126574462,-61758.8118254293
50,0.215,0.825,0.586255889518307,2.83238284085962,-303.620586411596,-305.036777832026
100,0.215,0.825,0.75426721665905,1.89933467243441,-658.385411756924,-659.335079093141
200,0.215,0.825,0.339205745829734,4.52829373676241,-1245.78710420997,-1248.05125107835
300,0.215,0.825,0.202517734966497,5.95521720167972,-1872.22292849572,-1875.20053709656
400,0.215,0.825,0.775693381020471,1.78244037307104,-2511.54728809139,-2512.43850827792
500,0.215,0.825,0.835620794976325,1.44908338739879,-3096.95235599453,-3097.67689768823
1000,0.215,0.825,0.0150073702058415,12.3379535772347,-6217.93635247679,-6224.1053292654
2000,0.215,0.825,0.826402964046708,1.50134627948864,-12573.3429754397,-12574.0936485795
4000,0.215,0.825,0.64449446985108,2.50078925681009,-24984.2548026238,-24985.5051972522
5000,0.215,0.825,0.431006307554792,3.81934678627294,-31263.4412479552,-31265.3509213483
6000,0.215,0.825,0.013276487015633,12.6223261392879,-37179.9772429847,-37186.2884060543
7000,0.215,0.825,0.327427221739818,4.62984848566703,-43229.8211723081,-43232.1360965509
8000,0.215,0.825,0.0381602587149377,10.1383699565486,-49443.4685160681,-49448.5377010464
10000,0.215,0.825,0.120733229398733,7.30264747342153,-61744.2329539805,-61747.8842777172
50,0.215,0.825,0.52661986122535,3.18955365866339,-311.472688630749,-313.067465460081
100,0.215,0.825,6.34417820966239e-05,24.4986705461602,-627.931687391247,-640.181022664327
200,0.215,0.825,0.0279374389704495,10.8807484831791,-1227.2851508914,-1232.72552513299
300,0.215,0.825,0.960309620267185,0.624439031648762,-1824.66951849418,-1824.98173801001
400,0.215,0.825,0.879793721758062,1.18968656234119,-2520.07325835212,-2520.66810163329
500,0.215,0.825,0.795868314941836,1.67160832068475,-3072.6103671859,-3073.44617134624
1000,0.215,0.825,0.441119253252722,3.74844416404267,-6181.80115472552,-6183.67537680754
2000,0.215,0.825,0.700595439096849,2.19144706906081,-12455.5961794112,-12456.6919029457
4000,0.215,0.825,0.382148655653246,4.18034502881346,-24856.8820315237,-24858.9722040381
5000,0.215,0.825,0.0610027185958618,9.00387414839497,-30923.278122129,-30927.7800592032
6000,0.215,0.825,0.181765118610819,6.24235871287237,-37244.5423378435,-37247.6635171999
7000,0.215,0.825,0.0108202209785495,13.0951267200289,-43240.3342421331,-43246.8818054931
8000,0.215,0.825,0.257080039115738,5.3085239007487,-49801.4155075087,-49804.0697694591
10000,0.215,0.825,0.210535056778643,5.85125985808554,-61872.4121234666,-61875.3377533956
50,0.215,0.825,0.650956475347878,2.46476281887703,-320.545298895694,-321.777680305132
